".threshold","specificity","sensitivity","species"
0.133694444444444,0.852597098736547,0.548494983277592,"Harbor seal"
0.133780058651026,0.852690687880206,0.548494983277592,"Harbor seal"
0.133839393939394,0.852784277023865,0.548494983277592,"Harbor seal"
0.133861176470588,0.852877866167525,0.548494983277592,"Harbor seal"
0.133861761426979,0.852971455311184,0.548494983277592,"Harbor seal"
0.133870967741935,0.853065044454843,0.548494983277592,"Harbor seal"
0.133888888888889,0.853158633598503,0.548494983277592,"Harbor seal"
0.133904761904762,0.853252222742162,0.548494983277592,"Harbor seal"
0.133916666666667,0.853345811885821,0.548494983277592,"Harbor seal"
0.133933333333333,0.853345811885821,0.545150501672241,"Harbor seal"
0.134,0.853439401029481,0.545150501672241,"Harbor seal"
0.135278935074587,0.854000935891437,0.545150501672241,"Harbor seal"
0.135533370665095,0.854094525035096,0.545150501672241,"Harbor seal"
0.135570092592593,0.854188114178755,0.545150501672241,"Harbor seal"
0.135691176470588,0.854281703322415,0.545150501672241,"Harbor seal"
0.135712063086104,0.854375292466074,0.545150501672241,"Harbor seal"
0.135751196172249,0.854468881609733,0.545150501672241,"Harbor seal"
0.135751879699248,0.854562470753393,0.545150501672241,"Harbor seal"
0.135833333333333,0.854656059897052,0.545150501672241,"Harbor seal"
0.136,0.854749649040711,0.545150501672241,"Harbor seal"
0.137243527137357,0.855498362189986,0.545150501672241,"Harbor seal"
0.137654736842105,0.855591951333645,0.545150501672241,"Harbor seal"
0.137678787878788,0.855685540477305,0.545150501672241,"Harbor seal"
0.137737068965517,0.855779129620964,0.545150501672241,"Harbor seal"
0.137764705882353,0.855872718764623,0.545150501672241,"Harbor seal"
0.137777777777778,0.855966307908283,0.545150501672241,"Harbor seal"
0.137825925925926,0.856059897051942,0.545150501672241,"Harbor seal"
0.137909090909091,0.856153486195601,0.545150501672241,"Harbor seal"
0.137916666666667,0.856247075339261,0.545150501672241,"Harbor seal"
0.13792,0.85634066448292,0.545150501672241,"Harbor seal"
0.137925925925926,0.856434253626579,0.545150501672241,"Harbor seal"
0.138,0.856527842770239,0.545150501672241,"Harbor seal"
0.138757892482151,0.856995788488535,0.545150501672241,"Harbor seal"
0.139389415731327,0.857089377632195,0.545150501672241,"Harbor seal"
0.139610335558027,0.857182966775854,0.545150501672241,"Harbor seal"
0.139628571428571,0.857276555919513,0.545150501672241,"Harbor seal"
0.139643854995579,0.857463734206832,0.545150501672241,"Harbor seal"
0.13975,0.857557323350491,0.545150501672241,"Harbor seal"
0.139752787068004,0.857650912494151,0.545150501672241,"Harbor seal"
0.139753764753765,0.85774450163781,0.545150501672241,"Harbor seal"
0.139755467720685,0.857838090781469,0.545150501672241,"Harbor seal"
0.139843076923077,0.857931679925129,0.545150501672241,"Harbor seal"
0.139849002849003,0.858025269068788,0.545150501672241,"Harbor seal"
0.139888888888889,0.858118858212447,0.545150501672241,"Harbor seal"
0.139894736842105,0.858212447356107,0.545150501672241,"Harbor seal"
0.139904761904762,0.858306036499766,0.545150501672241,"Harbor seal"
0.139909090909091,0.858399625643425,0.545150501672241,"Harbor seal"
0.139913043478261,0.858493214787085,0.545150501672241,"Harbor seal"
0.139928571428571,0.858586803930744,0.545150501672241,"Harbor seal"
0.139935483870968,0.858680393074403,0.545150501672241,"Harbor seal"
0.14,0.858773982218063,0.545150501672241,"Harbor seal"
0.140395735246564,0.859522695367337,0.54180602006689,"Harbor seal"
0.140824114128743,0.859616284510997,0.54180602006689,"Harbor seal"
0.140990786903212,0.859709873654656,0.54180602006689,"Harbor seal"
0.141301496983409,0.859803462798315,0.54180602006689,"Harbor seal"
0.141608560794045,0.859897051941975,0.54180602006689,"Harbor seal"
0.141618743118537,0.859990641085634,0.54180602006689,"Harbor seal"
0.141632352941176,0.860084230229293,0.54180602006689,"Harbor seal"
0.141659420289855,0.860177819372953,0.54180602006689,"Harbor seal"
0.14172792815062,0.860271408516612,0.54180602006689,"Harbor seal"
0.141750957854406,0.860364997660271,0.54180602006689,"Harbor seal"
0.141825771324864,0.860458586803931,0.54180602006689,"Harbor seal"
0.141909090909091,0.86055217594759,0.54180602006689,"Harbor seal"
0.141944444444444,0.860645765091249,0.54180602006689,"Harbor seal"
0.142,0.860739354234909,0.54180602006689,"Harbor seal"
0.143163090372731,0.861020121665887,0.54180602006689,"Harbor seal"
0.143444301075269,0.861113710809546,0.54180602006689,"Harbor seal"
0.143697613314555,0.861207299953205,0.54180602006689,"Harbor seal"
0.143846153846154,0.861300889096865,0.54180602006689,"Harbor seal"
0.143875,0.861394478240524,0.54180602006689,"Harbor seal"
0.143904761904762,0.861488067384183,0.54180602006689,"Harbor seal"
0.14392,0.861581656527843,0.54180602006689,"Harbor seal"
0.143933333333333,0.861675245671502,0.54180602006689,"Harbor seal"
0.143939393939394,0.861862423958821,0.54180602006689,"Harbor seal"
0.143941176470588,0.86195601310248,0.54180602006689,"Harbor seal"
0.144,0.862049602246139,0.54180602006689,"Harbor seal"
0.144145710630036,0.862891904539073,0.538461538461538,"Harbor seal"
0.145232371611813,0.862985493682733,0.538461538461538,"Harbor seal"
0.145394453774889,0.863079082826392,0.538461538461538,"Harbor seal"
0.145686955337691,0.863172671970051,0.538461538461538,"Harbor seal"
0.145839743589744,0.863266261113711,0.538461538461538,"Harbor seal"
0.145878676470588,0.86335985025737,0.538461538461538,"Harbor seal"
0.145882352941176,0.863453439401029,0.538461538461538,"Harbor seal"
0.14592,0.863547028544689,0.538461538461538,"Harbor seal"
0.145923076923077,0.863640617688348,0.538461538461538,"Harbor seal"
0.146,0.863734206832008,0.538461538461538,"Harbor seal"
0.147193976295379,0.864857276555919,0.538461538461538,"Harbor seal"
0.147524013104013,0.864950865699579,0.538461538461538,"Harbor seal"
0.147659420289855,0.865044454843238,0.538461538461538,"Harbor seal"
0.147714461415163,0.865138043986898,0.538461538461538,"Harbor seal"
0.147742424242424,0.865231633130557,0.538461538461538,"Harbor seal"
0.147779710144928,0.865325222274216,0.538461538461538,"Harbor seal"
0.147817805383023,0.865418811417876,0.538461538461538,"Harbor seal"
0.147875,0.865512400561535,0.538461538461538,"Harbor seal"
0.147923076923077,0.865605989705194,0.538461538461538,"Harbor seal"
0.147941176470588,0.865699578848854,0.538461538461538,"Harbor seal"
0.148,0.865699578848854,0.535117056856187,"Harbor seal"
0.148390787746351,0.865980346279832,0.535117056856187,"Harbor seal"
0.149158085618086,0.866073935423491,0.535117056856187,"Harbor seal"
0.149420452472177,0.86616752456715,0.535117056856187,"Harbor seal"
0.149708624708625,0.866261113710809,0.535117056856187,"Harbor seal"
0.149768181818182,0.866261113710809,0.531772575250836,"Harbor seal"
0.149811965811966,0.866354702854469,0.531772575250836,"Harbor seal"
0.149851034482759,0.866448291998128,0.531772575250836,"Harbor seal"
0.149888888888889,0.866541881141788,0.531772575250836,"Harbor seal"
0.1499,0.866729059429106,0.531772575250836,"Harbor seal"
0.149923076923077,0.866729059429106,0.528428093645485,"Harbor seal"
0.149931034482759,0.866822648572766,0.528428093645485,"Harbor seal"
0.149942857142857,0.866916237716425,0.528428093645485,"Harbor seal"
0.15,0.867009826860084,0.528428093645485,"Harbor seal"
0.150625700935277,0.867852129153018,0.528428093645485,"Harbor seal"
0.150954263146205,0.867945718296678,0.528428093645485,"Harbor seal"
0.151556140350877,0.868039307440337,0.528428093645485,"Harbor seal"
0.151590831207773,0.868132896583996,0.528428093645485,"Harbor seal"
0.151714621400105,0.868226485727656,0.528428093645485,"Harbor seal"
0.151777089783282,0.868320074871315,0.528428093645485,"Harbor seal"
0.15185,0.868413664014974,0.528428093645485,"Harbor seal"
0.151853333333333,0.868507253158634,0.528428093645485,"Harbor seal"
0.151888888888889,0.868600842302293,0.528428093645485,"Harbor seal"
0.151904761904762,0.868694431445952,0.528428093645485,"Harbor seal"
0.151913043478261,0.868788020589612,0.528428093645485,"Harbor seal"
0.152,0.868881609733271,0.528428093645485,"Harbor seal"
0.152630594557187,0.869911090313524,0.528428093645485,"Harbor seal"
0.153147907647908,0.869911090313524,0.525083612040134,"Harbor seal"
0.153664335664336,0.870004679457183,0.525083612040134,"Harbor seal"
0.153825925925926,0.870098268600842,0.525083612040134,"Harbor seal"
0.153830220713073,0.870191857744502,0.525083612040134,"Harbor seal"
0.153875,0.870285446888161,0.525083612040134,"Harbor seal"
0.15387652173913,0.87037903603182,0.525083612040134,"Harbor seal"
0.153913043478261,0.87047262517548,0.525083612040134,"Harbor seal"
0.153923076923077,0.870566214319139,0.525083612040134,"Harbor seal"
0.153925925925926,0.870659803462798,0.525083612040134,"Harbor seal"
0.154,0.870753392606458,0.525083612040134,"Harbor seal"
0.155521114163614,0.87187646233037,0.525083612040134,"Harbor seal"
0.155643019759961,0.871970051474029,0.525083612040134,"Harbor seal"
0.155783333333333,0.872063640617688,0.525083612040134,"Harbor seal"
0.155824761904762,0.872157229761348,0.525083612040134,"Harbor seal"
0.155904761904762,0.872250818905007,0.525083612040134,"Harbor seal"
0.155923076923077,0.872437997192326,0.525083612040134,"Harbor seal"
0.155925925925926,0.872531586335985,0.525083612040134,"Harbor seal"
0.155933333333333,0.872625175479644,0.525083612040134,"Harbor seal"
0.156,0.872905942910622,0.525083612040134,"Harbor seal"
0.156215479229742,0.873561066916238,0.521739130434783,"Harbor seal"
0.157398755511608,0.873654656059897,0.521739130434783,"Harbor seal"
0.157506468233957,0.873748245203556,0.521739130434783,"Harbor seal"
0.157570135746606,0.873841834347216,0.521739130434783,"Harbor seal"
0.157630186577555,0.873935423490875,0.521739130434783,"Harbor seal"
0.157790967741936,0.874029012634534,0.521739130434783,"Harbor seal"
0.157923076923077,0.874122601778194,0.521739130434783,"Harbor seal"
0.158,0.874216190921853,0.521739130434783,"Harbor seal"
0.159370626097834,0.874777725783809,0.521739130434783,"Harbor seal"
0.159395757575758,0.874871314927468,0.521739130434783,"Harbor seal"
0.15949215969216,0.874964904071128,0.521739130434783,"Harbor seal"
0.159675595238095,0.875058493214787,0.521739130434783,"Harbor seal"
0.15968,0.875152082358446,0.521739130434783,"Harbor seal"
0.159719077961019,0.875245671502106,0.521739130434783,"Harbor seal"
0.159771241830065,0.875339260645765,0.521739130434783,"Harbor seal"
0.159839743589744,0.875432849789424,0.521739130434783,"Harbor seal"
0.159894736842105,0.875526438933084,0.521739130434783,"Harbor seal"
0.159916666666667,0.875620028076743,0.521739130434783,"Harbor seal"
0.159941176470588,0.875713617220402,0.521739130434783,"Harbor seal"
0.159945945945946,0.875807206364062,0.521739130434783,"Harbor seal"
0.16,0.875900795507721,0.521739130434783,"Harbor seal"
0.161515601146036,0.876368741226018,0.521739130434783,"Harbor seal"
0.161599190664408,0.876462330369677,0.521739130434783,"Harbor seal"
0.161622131680955,0.876555919513336,0.521739130434783,"Harbor seal"
0.161826086956522,0.876649508656996,0.521739130434783,"Harbor seal"
0.161866518353726,0.876743097800655,0.521739130434783,"Harbor seal"
0.1619,0.876836686944314,0.521739130434783,"Harbor seal"
0.161916666666667,0.876930276087974,0.521739130434783,"Harbor seal"
0.16192,0.877023865231633,0.521739130434783,"Harbor seal"
0.161928571428571,0.877117454375292,0.521739130434783,"Harbor seal"
0.1619375,0.877117454375292,0.518394648829431,"Harbor seal"
0.162,0.877211043518952,0.518394648829431,"Harbor seal"
0.163605636070853,0.877678989237249,0.518394648829431,"Harbor seal"
0.163633497536946,0.877772578380908,0.518394648829431,"Harbor seal"
0.16367150210805,0.877866167524567,0.518394648829431,"Harbor seal"
0.163706060606061,0.877959756668226,0.518394648829431,"Harbor seal"
0.163728278867102,0.878053345811886,0.518394648829431,"Harbor seal"
0.163833043478261,0.878146934955545,0.518394648829431,"Harbor seal"
0.16385960591133,0.878240524099205,0.518394648829431,"Harbor seal"
0.163904761904762,0.878240524099205,0.51505016722408,"Harbor seal"
0.163913043478261,0.878427702386523,0.51505016722408,"Harbor seal"
0.163916666666667,0.878521291530183,0.51505016722408,"Harbor seal"
0.16392,0.878614880673842,0.51505016722408,"Harbor seal"
0.163923076923077,0.878708469817501,0.51505016722408,"Harbor seal"
0.164,0.87880205896116,0.51505016722408,"Harbor seal"
0.164194146700454,0.879082826392139,0.511705685618729,"Harbor seal"
0.165857142857143,0.879176415535798,0.511705685618729,"Harbor seal"
0.165913043478261,0.879270004679457,0.511705685618729,"Harbor seal"
0.166,0.879363593823117,0.511705685618729,"Harbor seal"
0.16717235455352,0.879737950397754,0.511705685618729,"Harbor seal"
0.167247084597846,0.879831539541413,0.511705685618729,"Harbor seal"
0.167607676086769,0.879925128685073,0.511705685618729,"Harbor seal"
0.167672527472528,0.880018717828732,0.511705685618729,"Harbor seal"
0.167679197324415,0.880112306972391,0.511705685618729,"Harbor seal"
0.167804761904762,0.88020589611605,0.511705685618729,"Harbor seal"
0.16784,0.88029948525971,0.511705685618729,"Harbor seal"
0.167857142857143,0.880393074403369,0.511705685618729,"Harbor seal"
0.1679,0.880486663547029,0.511705685618729,"Harbor seal"
0.167904761904762,0.880580252690688,0.511705685618729,"Harbor seal"
0.167913043478261,0.880673841834347,0.511705685618729,"Harbor seal"
0.167916666666667,0.880767430978007,0.511705685618729,"Harbor seal"
0.167931034482759,0.880861020121666,0.511705685618729,"Harbor seal"
0.167935483870968,0.880954609265325,0.511705685618729,"Harbor seal"
0.167939393939394,0.881048198408985,0.511705685618729,"Harbor seal"
0.168,0.881141787552644,0.511705685618729,"Harbor seal"
0.168952742117218,0.8817033224146,0.511705685618729,"Harbor seal"
0.169038194468742,0.881796911558259,0.511705685618729,"Harbor seal"
0.169600276245494,0.881890500701919,0.511705685618729,"Harbor seal"
0.1696026272578,0.881984089845578,0.511705685618729,"Harbor seal"
0.169652356828122,0.882077678989237,0.511705685618729,"Harbor seal"
0.169708000705985,0.882171268132897,0.511705685618729,"Harbor seal"
0.169766153846154,0.882264857276556,0.511705685618729,"Harbor seal"
0.169826086956522,0.882358446420215,0.511705685618729,"Harbor seal"
0.169836666666667,0.882452035563875,0.511705685618729,"Harbor seal"
0.169862068965517,0.882545624707534,0.511705685618729,"Harbor seal"
0.17,0.882639213851193,0.511705685618729,"Harbor seal"
0.170889814118915,0.883013570425831,0.511705685618729,"Harbor seal"
0.171605882352941,0.88310715956949,0.511705685618729,"Harbor seal"
0.171676666666667,0.883200748713149,0.511705685618729,"Harbor seal"
0.171760942760943,0.883294337856809,0.511705685618729,"Harbor seal"
0.171824761904762,0.883387927000468,0.511705685618729,"Harbor seal"
0.171878787878788,0.883481516144127,0.511705685618729,"Harbor seal"
0.171881538461538,0.883575105287787,0.511705685618729,"Harbor seal"
0.1719,0.883668694431446,0.511705685618729,"Harbor seal"
0.171923076923077,0.883762283575105,0.511705685618729,"Harbor seal"
0.171928571428571,0.883855872718765,0.511705685618729,"Harbor seal"
0.171935483870968,0.883949461862424,0.511705685618729,"Harbor seal"
0.172,0.884043051006083,0.511705685618729,"Harbor seal"
0.172572225941533,0.88451099672438,0.511705685618729,"Harbor seal"
0.173246290805383,0.88451099672438,0.508361204013378,"Harbor seal"
0.173451648351648,0.884604585868039,0.508361204013378,"Harbor seal"
0.173824372759857,0.884698175011699,0.508361204013378,"Harbor seal"
0.173831034482759,0.884791764155358,0.508361204013378,"Harbor seal"
0.173842592592593,0.884885353299017,0.508361204013378,"Harbor seal"
0.173882352941176,0.884978942442677,0.508361204013378,"Harbor seal"
0.173916666666667,0.885072531586336,0.508361204013378,"Harbor seal"
0.174,0.885166120729995,0.508361204013378,"Harbor seal"
0.174920897190294,0.885446888160973,0.508361204013378,"Harbor seal"
0.175498449523858,0.885540477304633,0.508361204013378,"Harbor seal"
0.17549943160288,0.885634066448292,0.508361204013378,"Harbor seal"
0.175594401974837,0.885727655591951,0.508361204013378,"Harbor seal"
0.175645442658028,0.885821244735611,0.508361204013378,"Harbor seal"
0.17572,0.88591483387927,0.508361204013378,"Harbor seal"
0.175828571428571,0.886008423022929,0.508361204013378,"Harbor seal"
0.175847619047619,0.886102012166589,0.508361204013378,"Harbor seal"
0.175904761904762,0.886195601310248,0.508361204013378,"Harbor seal"
0.175913043478261,0.886289190453907,0.508361204013378,"Harbor seal"
0.175944444444444,0.886382779597567,0.508361204013378,"Harbor seal"
0.176,0.886476368741226,0.508361204013378,"Harbor seal"
0.176446658402453,0.886850725315863,0.508361204013378,"Harbor seal"
0.177478996983409,0.886944314459523,0.508361204013378,"Harbor seal"
0.177574404761905,0.887037903603182,0.508361204013378,"Harbor seal"
0.177668725296443,0.887131492746841,0.508361204013378,"Harbor seal"
0.177691427091427,0.887225081890501,0.508361204013378,"Harbor seal"
0.177805429864253,0.88731867103416,0.508361204013378,"Harbor seal"
0.177851851851852,0.887412260177819,0.508361204013378,"Harbor seal"
0.177939393939394,0.887505849321479,0.508361204013378,"Harbor seal"
0.178,0.887599438465138,0.508361204013378,"Harbor seal"
0.17826266387231,0.888628919045391,0.505016722408027,"Harbor seal"
0.179620677886863,0.88872250818905,0.505016722408027,"Harbor seal"
0.179866071428571,0.888816097332709,0.505016722408027,"Harbor seal"
0.179866666666667,0.888909686476369,0.505016722408027,"Harbor seal"
0.179916666666667,0.889003275620028,0.505016722408027,"Harbor seal"
0.179916666666667,0.889096864763687,0.505016722408027,"Harbor seal"
0.18,0.889190453907347,0.505016722408027,"Harbor seal"
0.180343486173336,0.889471221338325,0.498327759197324,"Harbor seal"
0.181635177865613,0.889564810481984,0.498327759197324,"Harbor seal"
0.181715277777778,0.889658399625643,0.498327759197324,"Harbor seal"
0.181744107744108,0.889751988769303,0.498327759197324,"Harbor seal"
0.181794044665012,0.889845577912962,0.498327759197324,"Harbor seal"
0.181813852813853,0.889939167056621,0.498327759197324,"Harbor seal"
0.181854497354497,0.890032756200281,0.498327759197324,"Harbor seal"
0.181904761904762,0.89012634534394,0.498327759197324,"Harbor seal"
0.18192,0.890219934487599,0.498327759197324,"Harbor seal"
0.181939393939394,0.890313523631259,0.498327759197324,"Harbor seal"
0.182,0.890407112774918,0.498327759197324,"Harbor seal"
0.183551948051948,0.890875058493215,0.494983277591973,"Harbor seal"
0.183560519670388,0.890968647636874,0.494983277591973,"Harbor seal"
0.183816666666667,0.891062236780533,0.494983277591973,"Harbor seal"
0.183882352941176,0.891155825924193,0.494983277591973,"Harbor seal"
0.183894736842105,0.891249415067852,0.494983277591973,"Harbor seal"
0.183935483870968,0.891343004211511,0.494983277591973,"Harbor seal"
0.184,0.891436593355171,0.494983277591973,"Harbor seal"
0.18509227930586,0.892278895648105,0.494983277591973,"Harbor seal"
0.185418402143466,0.892372484791764,0.494983277591973,"Harbor seal"
0.185626373626374,0.892466073935424,0.494983277591973,"Harbor seal"
0.185662753623188,0.892466073935424,0.491638795986622,"Harbor seal"
0.185679924242424,0.892559663079083,0.491638795986622,"Harbor seal"
0.185764705882353,0.892653252222742,0.491638795986622,"Harbor seal"
0.185769453734671,0.892653252222742,0.488294314381271,"Harbor seal"
0.185909090909091,0.892746841366401,0.488294314381271,"Harbor seal"
0.185923076923077,0.892840430510061,0.488294314381271,"Harbor seal"
0.185941176470588,0.89293401965372,0.488294314381271,"Harbor seal"
0.185947368421053,0.89302760879738,0.488294314381271,"Harbor seal"
0.186,0.893121197941039,0.488294314381271,"Harbor seal"
0.187052060087154,0.893776321946654,0.488294314381271,"Harbor seal"
0.187766830870279,0.893869911090314,0.488294314381271,"Harbor seal"
0.187775478927203,0.893963500233973,0.488294314381271,"Harbor seal"
0.187817805383023,0.894057089377632,0.488294314381271,"Harbor seal"
0.187857142857143,0.894150678521291,0.488294314381271,"Harbor seal"
0.187861904761905,0.894244267664951,0.488294314381271,"Harbor seal"
0.187888888888889,0.89433785680861,0.488294314381271,"Harbor seal"
0.187904761904762,0.89433785680861,0.48494983277592,"Harbor seal"
0.187925925925926,0.894525035095929,0.48494983277592,"Harbor seal"
0.187931034482759,0.894618624239588,0.48494983277592,"Harbor seal"
0.187935483870968,0.894712213383248,0.48494983277592,"Harbor seal"
0.188,0.894805802526907,0.48494983277592,"Harbor seal"
0.189645675639983,0.895086569957885,0.48494983277592,"Harbor seal"
0.189662413609782,0.895180159101544,0.48494983277592,"Harbor seal"
0.189683625730994,0.895273748245204,0.48494983277592,"Harbor seal"
0.189804713804714,0.895367337388863,0.48494983277592,"Harbor seal"
0.189805555555556,0.895460926532522,0.48494983277592,"Harbor seal"
0.189811891891892,0.895554515676182,0.48494983277592,"Harbor seal"
0.189815384615385,0.895648104819841,0.48494983277592,"Harbor seal"
0.189828070175439,0.895648104819841,0.481605351170569,"Harbor seal"
0.18985960591133,0.8957416939635,0.481605351170569,"Harbor seal"
0.189873209049878,0.89583528310716,0.481605351170569,"Harbor seal"
0.189888888888889,0.895928872250819,0.481605351170569,"Harbor seal"
0.18992,0.896022461394478,0.481605351170569,"Harbor seal"
0.189925925925926,0.896116050538138,0.481605351170569,"Harbor seal"
0.19,0.896209639681797,0.481605351170569,"Harbor seal"
0.190338263523916,0.896677585400094,0.481605351170569,"Harbor seal"
0.191782682834407,0.896771174543753,0.481605351170569,"Harbor seal"
0.191916666666667,0.896864763687412,0.481605351170569,"Harbor seal"
0.192,0.896958352831072,0.481605351170569,"Harbor seal"
0.193667540832758,0.897519887693028,0.481605351170569,"Harbor seal"
0.193803827751196,0.897613476836687,0.481605351170569,"Harbor seal"
0.193823076923077,0.897707065980346,0.481605351170569,"Harbor seal"
0.193838969404187,0.897800655124006,0.481605351170569,"Harbor seal"
0.193851034482759,0.897894244267665,0.481605351170569,"Harbor seal"
0.193925925925926,0.897987833411324,0.481605351170569,"Harbor seal"
0.193935483870968,0.898081422554984,0.481605351170569,"Harbor seal"
0.194,0.898175011698643,0.481605351170569,"Harbor seal"
0.195448895182778,0.898362189985962,0.481605351170569,"Harbor seal"
0.195498937576741,0.898455779129621,0.481605351170569,"Harbor seal"
0.195658560794045,0.89854936827328,0.481605351170569,"Harbor seal"
0.195803571428571,0.89864295741694,0.481605351170569,"Harbor seal"
0.195904761904762,0.898736546560599,0.481605351170569,"Harbor seal"
0.195913043478261,0.898830135704258,0.481605351170569,"Harbor seal"
0.195923076923077,0.898923724847918,0.481605351170569,"Harbor seal"
0.195925925925926,0.899017313991577,0.481605351170569,"Harbor seal"
0.196,0.899110903135236,0.481605351170569,"Harbor seal"
0.196927872726973,0.899672437997192,0.481605351170569,"Harbor seal"
0.19775712143928,0.899766027140852,0.481605351170569,"Harbor seal"
0.197803827751196,0.899766027140852,0.478260869565217,"Harbor seal"
0.197923076923077,0.899859616284511,0.478260869565217,"Harbor seal"
0.197933333333333,0.89995320542817,0.478260869565217,"Harbor seal"
0.198,0.90004679457183,0.478260869565217,"Harbor seal"
0.19968137254902,0.900514740290126,0.478260869565217,"Harbor seal"
0.199762068965517,0.900608329433786,0.478260869565217,"Harbor seal"
0.199862470862471,0.900701918577445,0.478260869565217,"Harbor seal"
0.199885714285714,0.900795507721104,0.478260869565217,"Harbor seal"
0.1999,0.900889096864764,0.478260869565217,"Harbor seal"
0.199909090909091,0.900982686008423,0.478260869565217,"Harbor seal"
0.199923076923077,0.900982686008423,0.474916387959866,"Harbor seal"
0.2,0.900982686008423,0.471571906354515,"Harbor seal"
0.201499522329522,0.90145063172672,0.471571906354515,"Harbor seal"
0.201624683689901,0.901544220870379,0.471571906354515,"Harbor seal"
0.201675324675325,0.901637810014038,0.471571906354515,"Harbor seal"
0.201850267379679,0.901731399157698,0.471571906354515,"Harbor seal"
0.2019,0.901824988301357,0.471571906354515,"Harbor seal"
0.202,0.901918577445016,0.471571906354515,"Harbor seal"
0.202732313422115,0.902199344875994,0.471571906354515,"Harbor seal"
0.203125253585955,0.902292934019654,0.471571906354515,"Harbor seal"
0.203150863531565,0.902386523163313,0.471571906354515,"Harbor seal"
0.203698591263809,0.902480112306972,0.471571906354515,"Harbor seal"
0.203711997354497,0.902573701450632,0.471571906354515,"Harbor seal"
0.203740662768031,0.902667290594291,0.471571906354515,"Harbor seal"
0.203765925925926,0.90276087973795,0.471571906354515,"Harbor seal"
0.2038,0.90285446888161,0.471571906354515,"Harbor seal"
0.203933333333333,0.90285446888161,0.468227424749164,"Harbor seal"
0.204,0.902948058025269,0.468227424749164,"Harbor seal"
0.205333333333333,0.903041647168928,0.468227424749164,"Harbor seal"
0.205430070895288,0.903135236312588,0.468227424749164,"Harbor seal"
0.205575682382134,0.903228825456247,0.468227424749164,"Harbor seal"
0.205614236797685,0.903322414599906,0.468227424749164,"Harbor seal"
0.205704761904762,0.903416003743566,0.468227424749164,"Harbor seal"
0.205846153846154,0.903509592887225,0.468227424749164,"Harbor seal"
0.205935483870968,0.903603182030884,0.468227424749164,"Harbor seal"
0.206,0.903696771174544,0.468227424749164,"Harbor seal"
0.206502470106338,0.90416471689284,0.464882943143813,"Harbor seal"
0.206845204512449,0.9042583060365,0.464882943143813,"Harbor seal"
0.207162467997952,0.904351895180159,0.464882943143813,"Harbor seal"
0.207398412698413,0.904445484323818,0.464882943143813,"Harbor seal"
0.207582173199115,0.904539073467478,0.464882943143813,"Harbor seal"
0.207607619047619,0.904632662611137,0.464882943143813,"Harbor seal"
0.207684040355511,0.904726251754796,0.464882943143813,"Harbor seal"
0.207727707372925,0.904913430042115,0.464882943143813,"Harbor seal"
0.207752463054187,0.905007019185774,0.464882943143813,"Harbor seal"
0.207764055299539,0.905100608329434,0.464882943143813,"Harbor seal"
0.207795238095238,0.905194197473093,0.464882943143813,"Harbor seal"
0.207948717948718,0.905287786616752,0.464882943143813,"Harbor seal"
0.208,0.905381375760412,0.464882943143813,"Harbor seal"
0.208623290100891,0.905568554047731,0.464882943143813,"Harbor seal"
0.208966803741868,0.90566214319139,0.464882943143813,"Harbor seal"
0.209614850666575,0.905755732335049,0.464882943143813,"Harbor seal"
0.2098314108252,0.905849321478708,0.464882943143813,"Harbor seal"
0.209835913312693,0.905942910622368,0.464882943143813,"Harbor seal"
0.209913043478261,0.906036499766027,0.464882943143813,"Harbor seal"
0.209923076923077,0.906130088909686,0.464882943143813,"Harbor seal"
0.209933333333333,0.906223678053346,0.464882943143813,"Harbor seal"
0.21,0.906317267197005,0.464882943143813,"Harbor seal"
0.21154555962556,0.906691623771642,0.464882943143813,"Harbor seal"
0.211742424242424,0.906785212915302,0.464882943143813,"Harbor seal"
0.211857142857143,0.906785212915302,0.461538461538462,"Harbor seal"
0.211894736842105,0.906878802058961,0.461538461538462,"Harbor seal"
0.2119,0.90706598034628,0.461538461538462,"Harbor seal"
0.211904761904762,0.907159569489939,0.461538461538462,"Harbor seal"
0.211939393939394,0.907253158633598,0.461538461538462,"Harbor seal"
0.212,0.907346747777258,0.461538461538462,"Harbor seal"
0.213167353242571,0.907533926064577,0.45819397993311,"Harbor seal"
0.213426420140706,0.907627515208236,0.45819397993311,"Harbor seal"
0.213429771194989,0.907721104351895,0.45819397993311,"Harbor seal"
0.213469150027669,0.907814693495555,0.45819397993311,"Harbor seal"
0.213591457607433,0.907908282639214,0.45819397993311,"Harbor seal"
0.213882352941176,0.908001871782873,0.45819397993311,"Harbor seal"
0.214,0.908095460926532,0.45819397993311,"Harbor seal"
0.215092380546421,0.908376228357511,0.45819397993311,"Harbor seal"
0.2158,0.90846981750117,0.45819397993311,"Harbor seal"
0.215851948051948,0.908563406644829,0.45819397993311,"Harbor seal"
0.215857142857143,0.908656995788489,0.45819397993311,"Harbor seal"
0.215875,0.908750584932148,0.45819397993311,"Harbor seal"
0.21592,0.908844174075807,0.45819397993311,"Harbor seal"
0.216,0.908937763219467,0.45819397993311,"Harbor seal"
0.216890780803319,0.909218530650445,0.454849498327759,"Harbor seal"
0.217540669056153,0.909312119794104,0.454849498327759,"Harbor seal"
0.217837662337662,0.909405708937763,0.454849498327759,"Harbor seal"
0.21784,0.909499298081423,0.454849498327759,"Harbor seal"
0.217904761904762,0.909592887225082,0.454849498327759,"Harbor seal"
