".threshold","specificity","sensitivity","species"
0.197923076923077,0.898210290827741,0.4,"Harbor seal"
0.198,0.898583146905295,0.4,"Harbor seal"
0.19954132823698,0.899701715137957,0.4,"Harbor seal"
0.199832167832168,0.900074571215511,0.4,"Harbor seal"
0.199833333333333,0.900447427293065,0.4,"Harbor seal"
0.2,0.900820283370619,0.4,"Harbor seal"
0.201825466751826,0.901565995525727,0.4,"Harbor seal"
0.201909090909091,0.902311707680835,0.4,"Harbor seal"
0.202,0.902684563758389,0.4,"Harbor seal"
0.203514776524645,0.903057419835943,0.4,"Harbor seal"
0.203648917748918,0.903430275913497,0.4,"Harbor seal"
0.204,0.903803131991051,0.4,"Harbor seal"
0.205277487922705,0.90454884414616,0.4,"Harbor seal"
0.205602046327264,0.904921700223714,0.4,"Harbor seal"
0.205661172161172,0.905294556301268,0.4,"Harbor seal"
0.205802287581699,0.905667412378822,0.4,"Harbor seal"
0.206,0.906040268456376,0.4,"Harbor seal"
0.207717813765182,0.90641312453393,0.4,"Harbor seal"
0.207894736842105,0.906785980611484,0.4,"Harbor seal"
0.20893142228739,0.907158836689038,0.4,"Harbor seal"
0.209185214825432,0.907531692766592,0.4,"Harbor seal"
0.209236407857376,0.907904548844146,0.4,"Harbor seal"
0.21,0.9082774049217,0.4,"Harbor seal"
0.210966431090847,0.908650260999254,0.4,"Harbor seal"
0.211709090909091,0.909023117076808,0.4,"Harbor seal"
0.213602046327264,0.909395973154362,0.4,"Harbor seal"
0.2137,0.909768829231916,0.4,"Harbor seal"
0.213859393939394,0.910141685309471,0.4,"Harbor seal"
0.213894736842105,0.910514541387025,0.4,"Harbor seal"
0.215752012882448,0.910887397464579,0.4,"Harbor seal"
0.215932203389831,0.911260253542133,0.4,"Harbor seal"
0.216,0.911633109619687,0.4,"Harbor seal"
0.218,0.912005965697241,0.4,"Harbor seal"
0.219752130325815,0.912378821774795,0.4,"Harbor seal"
0.219880471380471,0.912751677852349,0.4,"Harbor seal"
0.22,0.913124533929903,0.4,"Harbor seal"
0.221928571428571,0.913497390007457,0.4,"Harbor seal"
0.222,0.913870246085011,0.4,"Harbor seal"
0.223680988680989,0.914243102162565,0.4,"Harbor seal"
0.223683076923077,0.914615958240119,0.4,"Harbor seal"
0.223789473684211,0.914988814317673,0.4,"Harbor seal"
0.223904761904762,0.915361670395227,0.4,"Harbor seal"
0.223909090909091,0.915734526472782,0.4,"Harbor seal"
0.224,0.916107382550336,0.4,"Harbor seal"
0.225074577494166,0.91648023862789,0.384615384615385,"Harbor seal"
0.22584024577573,0.916853094705444,0.384615384615385,"Harbor seal"
0.226322429068976,0.917225950782998,0.384615384615385,"Harbor seal"
0.227509929925147,0.917598806860552,0.384615384615385,"Harbor seal"
0.231083471864935,0.917971662938106,0.384615384615385,"Harbor seal"
0.235493813410755,0.91834451901566,0.384615384615385,"Harbor seal"
0.235825466751826,0.918717375093214,0.384615384615385,"Harbor seal"
0.235826086956522,0.919090231170768,0.384615384615385,"Harbor seal"
0.237627070707071,0.919463087248322,0.384615384615385,"Harbor seal"
0.237916666666667,0.919835943325876,0.384615384615385,"Harbor seal"
0.239644077961019,0.92020879940343,0.384615384615385,"Harbor seal"
0.241757662337662,0.920581655480984,0.384615384615385,"Harbor seal"
0.2439,0.920954511558538,0.384615384615385,"Harbor seal"
0.243916666666667,0.921327367636092,0.384615384615385,"Harbor seal"
0.246,0.921700223713647,0.384615384615385,"Harbor seal"
0.247832167832168,0.922445935868755,0.384615384615385,"Harbor seal"
0.249159012829931,0.922818791946309,0.384615384615385,"Harbor seal"
0.252,0.923191648023863,0.384615384615385,"Harbor seal"
0.257904761904762,0.923564504101417,0.384615384615385,"Harbor seal"
0.258,0.923937360178971,0.384615384615385,"Harbor seal"
0.259199047619048,0.924683072334079,0.384615384615385,"Harbor seal"
0.259571421624979,0.925055928411633,0.384615384615385,"Harbor seal"
0.25975,0.925428784489187,0.384615384615385,"Harbor seal"
0.259777777777778,0.925801640566741,0.384615384615385,"Harbor seal"
0.26,0.926174496644295,0.384615384615385,"Harbor seal"
0.26176024577573,0.926547352721849,0.384615384615385,"Harbor seal"
0.261894736842105,0.926547352721849,0.369230769230769,"Harbor seal"
0.262,0.926920208799403,0.369230769230769,"Harbor seal"
0.263623376623377,0.927293064876958,0.369230769230769,"Harbor seal"
0.263777777777778,0.927665920954512,0.369230769230769,"Harbor seal"
0.263928571428571,0.928038777032066,0.369230769230769,"Harbor seal"
0.264,0.92841163310962,0.369230769230769,"Harbor seal"
0.265302257210664,0.928784489187174,0.369230769230769,"Harbor seal"
0.269734848484849,0.929157345264728,0.369230769230769,"Harbor seal"
0.27,0.929530201342282,0.369230769230769,"Harbor seal"
0.270767869172982,0.929903057419836,0.369230769230769,"Harbor seal"
0.270933573666463,0.93027591349739,0.369230769230769,"Harbor seal"
0.273803827751196,0.930648769574944,0.369230769230769,"Harbor seal"
0.275455682233325,0.931021625652498,0.369230769230769,"Harbor seal"
0.276,0.931394481730052,0.369230769230769,"Harbor seal"
0.27735011307533,0.931767337807606,0.369230769230769,"Harbor seal"
0.278,0.93214019388516,0.369230769230769,"Harbor seal"
0.28,0.932513049962714,0.369230769230769,"Harbor seal"
0.281494431589061,0.933258762117823,0.369230769230769,"Harbor seal"
0.282,0.933631618195377,0.369230769230769,"Harbor seal"
0.283328649619606,0.934004474272931,0.353846153846154,"Harbor seal"
0.285928571428571,0.934377330350485,0.353846153846154,"Harbor seal"
0.286,0.934750186428039,0.353846153846154,"Harbor seal"
0.289655244755245,0.935123042505593,0.353846153846154,"Harbor seal"
0.292,0.935495898583147,0.353846153846154,"Harbor seal"
0.294,0.936241610738255,0.353846153846154,"Harbor seal"
0.295803827751196,0.936614466815809,0.338461538461538,"Harbor seal"
0.295909090909091,0.936987322893363,0.338461538461538,"Harbor seal"
0.302,0.937360178970917,0.338461538461538,"Harbor seal"
0.307700265251989,0.937733035048471,0.338461538461538,"Harbor seal"
0.30782,0.938105891126025,0.338461538461538,"Harbor seal"
0.307846153846154,0.938478747203579,0.338461538461538,"Harbor seal"
0.307886815920398,0.938851603281133,0.338461538461538,"Harbor seal"
0.307904761904762,0.939224459358688,0.338461538461538,"Harbor seal"
0.307916666666667,0.939597315436242,0.338461538461538,"Harbor seal"
0.31,0.939970171513796,0.338461538461538,"Harbor seal"
0.311925925925926,0.94034302759135,0.338461538461538,"Harbor seal"
0.312,0.940715883668904,0.338461538461538,"Harbor seal"
0.315823891625616,0.941088739746458,0.338461538461538,"Harbor seal"
0.315848571428571,0.941461595824012,0.338461538461538,"Harbor seal"
0.316,0.941834451901566,0.338461538461538,"Harbor seal"
0.323470376000811,0.94220730797912,0.338461538461538,"Harbor seal"
0.324,0.942580164056674,0.338461538461538,"Harbor seal"
0.325320451918918,0.943698732289336,0.338461538461538,"Harbor seal"
0.325862068965517,0.94407158836689,0.338461538461538,"Harbor seal"
0.326,0.944444444444444,0.338461538461538,"Harbor seal"
0.33,0.944817300521999,0.338461538461538,"Harbor seal"
0.33184,0.945190156599553,0.323076923076923,"Harbor seal"
0.333916666666667,0.945563012677107,0.323076923076923,"Harbor seal"
0.334,0.945935868754661,0.323076923076923,"Harbor seal"
0.336,0.946308724832215,0.323076923076923,"Harbor seal"
0.34,0.946681580909769,0.323076923076923,"Harbor seal"
0.341913043478261,0.946681580909769,0.307692307692308,"Harbor seal"
0.34192,0.947054436987323,0.307692307692308,"Harbor seal"
0.343425501917437,0.947427293064877,0.307692307692308,"Harbor seal"
0.343749710144928,0.947800149142431,0.307692307692308,"Harbor seal"
0.349854497354497,0.948173005219985,0.307692307692308,"Harbor seal"
0.351602290544913,0.948545861297539,0.307692307692308,"Harbor seal"
0.351672293224017,0.948918717375093,0.307692307692308,"Harbor seal"
0.354,0.949291573452647,0.307692307692308,"Harbor seal"
0.3559,0.950037285607755,0.307692307692308,"Harbor seal"
0.359773627075351,0.950410141685309,0.307692307692308,"Harbor seal"
0.359846590909091,0.950782997762864,0.307692307692308,"Harbor seal"
0.36,0.951155853840418,0.307692307692308,"Harbor seal"
0.361803827751196,0.951528709917972,0.307692307692308,"Harbor seal"
0.363214584070285,0.951901565995526,0.307692307692308,"Harbor seal"
0.363870967741936,0.95227442207308,0.307692307692308,"Harbor seal"
0.364,0.952647278150634,0.307692307692308,"Harbor seal"
0.365094260062993,0.952647278150634,0.292307692307692,"Harbor seal"
0.369373625730994,0.953020134228188,0.292307692307692,"Harbor seal"
0.369606686686687,0.953392990305742,0.292307692307692,"Harbor seal"
0.371081452991453,0.953765846383296,0.292307692307692,"Harbor seal"
0.371754329004329,0.95413870246085,0.292307692307692,"Harbor seal"
0.371862068965517,0.954511558538404,0.292307692307692,"Harbor seal"
0.374,0.954884414615958,0.292307692307692,"Harbor seal"
0.375843076923077,0.955257270693512,0.292307692307692,"Harbor seal"
0.38,0.955630126771066,0.292307692307692,"Harbor seal"
0.381196458280282,0.955630126771066,0.276923076923077,"Harbor seal"
0.381913043478261,0.95600298284862,0.276923076923077,"Harbor seal"
0.382,0.956375838926175,0.276923076923077,"Harbor seal"
0.384,0.956748695003729,0.276923076923077,"Harbor seal"
0.386,0.957121551081283,0.276923076923077,"Harbor seal"
0.387909090909091,0.957494407158837,0.276923076923077,"Harbor seal"
0.389442990568208,0.957867263236391,0.276923076923077,"Harbor seal"
0.389925925925926,0.958240119313945,0.276923076923077,"Harbor seal"
0.391763588263588,0.958612975391499,0.276923076923077,"Harbor seal"
0.402,0.958985831469053,0.276923076923077,"Harbor seal"
0.405820662768031,0.959358687546607,0.276923076923077,"Harbor seal"
0.405909090909091,0.959358687546607,0.261538461538462,"Harbor seal"
0.405925925925926,0.959731543624161,0.261538461538462,"Harbor seal"
0.407811403508772,0.960104399701715,0.261538461538462,"Harbor seal"
0.41,0.960477255779269,0.261538461538462,"Harbor seal"
0.411894736842105,0.960850111856823,0.261538461538462,"Harbor seal"
0.417534249785974,0.961222967934377,0.261538461538462,"Harbor seal"
0.419904761904762,0.961595824011931,0.261538461538462,"Harbor seal"
0.428,0.961968680089485,0.261538461538462,"Harbor seal"
0.434,0.96234153616704,0.261538461538462,"Harbor seal"
0.436,0.962714392244594,0.261538461538462,"Harbor seal"
0.441888888888889,0.963087248322148,0.261538461538462,"Harbor seal"
0.444,0.963460104399702,0.261538461538462,"Harbor seal"
0.447845925925926,0.963832960477256,0.261538461538462,"Harbor seal"
0.449856960408685,0.963832960477256,0.246153846153846,"Harbor seal"
0.45,0.96420581655481,0.246153846153846,"Harbor seal"
0.455709743589744,0.964578672632364,0.246153846153846,"Harbor seal"
0.455894736842105,0.964578672632364,0.230769230769231,"Harbor seal"
0.46021208399075,0.964951528709918,0.230769230769231,"Harbor seal"
0.461076302357063,0.965324384787472,0.230769230769231,"Harbor seal"
0.461913043478261,0.965324384787472,0.215384615384615,"Harbor seal"
0.465425105455218,0.965697240865026,0.215384615384615,"Harbor seal"
0.465728791208791,0.96607009694258,0.215384615384615,"Harbor seal"
0.466,0.966442953020134,0.215384615384615,"Harbor seal"
0.471909090909091,0.966815809097688,0.215384615384615,"Harbor seal"
0.485368855249991,0.967188665175242,0.215384615384615,"Harbor seal"
0.489913043478261,0.967561521252796,0.215384615384615,"Harbor seal"
0.491849206349206,0.96793437733035,0.215384615384615,"Harbor seal"
0.494457758878574,0.968307233407905,0.215384615384615,"Harbor seal"
0.495569992174111,0.968680089485459,0.215384615384615,"Harbor seal"
0.497864444444444,0.968680089485459,0.2,"Harbor seal"
0.503297362637363,0.969052945563013,0.2,"Harbor seal"
0.504,0.969425801640567,0.2,"Harbor seal"
0.505931034482759,0.969425801640567,0.184615384615385,"Harbor seal"
0.517043634152586,0.969798657718121,0.184615384615385,"Harbor seal"
0.518,0.970171513795675,0.184615384615385,"Harbor seal"
0.520877598087348,0.970544369873229,0.184615384615385,"Harbor seal"
0.530878202581526,0.970917225950783,0.184615384615385,"Harbor seal"
0.534046088772506,0.970917225950783,0.169230769230769,"Harbor seal"
0.54,0.971290082028337,0.169230769230769,"Harbor seal"
0.544750680559402,0.971662938105891,0.169230769230769,"Harbor seal"
0.549558001461454,0.972035794183445,0.169230769230769,"Harbor seal"
0.553603535353535,0.972408650260999,0.169230769230769,"Harbor seal"
0.554,0.972781506338553,0.169230769230769,"Harbor seal"
0.563923076923077,0.973154362416107,0.169230769230769,"Harbor seal"
0.565774497354497,0.973527218493661,0.169230769230769,"Harbor seal"
0.56592,0.973900074571216,0.169230769230769,"Harbor seal"
0.565925925925926,0.97427293064877,0.169230769230769,"Harbor seal"
0.57,0.974645786726324,0.169230769230769,"Harbor seal"
0.571346001908502,0.974645786726324,0.153846153846154,"Harbor seal"
0.575396427418882,0.975018642803878,0.153846153846154,"Harbor seal"
0.576,0.975391498881432,0.153846153846154,"Harbor seal"
0.582,0.975391498881432,0.138461538461538,"Harbor seal"
0.582201099714484,0.975764354958986,0.138461538461538,"Harbor seal"
0.594,0.97613721103654,0.138461538461538,"Harbor seal"
0.6,0.976510067114094,0.138461538461538,"Harbor seal"
0.606,0.976882923191648,0.138461538461538,"Harbor seal"
0.61,0.977255779269202,0.138461538461538,"Harbor seal"
0.613697243589744,0.977628635346756,0.138461538461538,"Harbor seal"
0.615575920087838,0.97800149142431,0.138461538461538,"Harbor seal"
0.615882352941176,0.978374347501864,0.138461538461538,"Harbor seal"
0.617678220455353,0.978747203579418,0.138461538461538,"Harbor seal"
0.62,0.978747203579418,0.123076923076923,"Harbor seal"
0.627437891963109,0.979492915734526,0.123076923076923,"Harbor seal"
0.628,0.979865771812081,0.123076923076923,"Harbor seal"
0.63,0.980238627889635,0.123076923076923,"Harbor seal"
0.632,0.980238627889635,0.107692307692308,"Harbor seal"
0.643759743589744,0.980611483967189,0.107692307692308,"Harbor seal"
0.643888888888889,0.980984340044743,0.107692307692308,"Harbor seal"
0.647928571428571,0.981357196122297,0.107692307692308,"Harbor seal"
0.649811403508772,0.981730052199851,0.107692307692308,"Harbor seal"
0.671939393939394,0.982102908277405,0.107692307692308,"Harbor seal"
0.671961538461538,0.982475764354959,0.107692307692308,"Harbor seal"
0.676,0.982848620432513,0.107692307692308,"Harbor seal"
0.677253573759339,0.983594332587621,0.107692307692308,"Harbor seal"
0.679453497573535,0.983967188665175,0.107692307692308,"Harbor seal"
0.683925925925926,0.984340044742729,0.107692307692308,"Harbor seal"
0.685844574780059,0.984712900820283,0.107692307692308,"Harbor seal"
0.697925925925926,0.985085756897837,0.107692307692308,"Harbor seal"
0.697939393939394,0.985458612975392,0.107692307692308,"Harbor seal"
0.7,0.985831469052946,0.107692307692308,"Harbor seal"
0.702,0.985831469052946,0.0923076923076923,"Harbor seal"
0.705851851851852,0.9862043251305,0.0923076923076923,"Harbor seal"
0.712,0.986577181208054,0.0923076923076923,"Harbor seal"
0.719928571428571,0.986950037285608,0.0923076923076923,"Harbor seal"
0.721681980744481,0.987322893363162,0.0923076923076923,"Harbor seal"
0.735305932605626,0.987695749440716,0.0923076923076923,"Harbor seal"
0.739927052537548,0.98806860551827,0.0923076923076923,"Harbor seal"
0.75114127743413,0.988441461595824,0.0923076923076923,"Harbor seal"
0.753753333333333,0.988814317673378,0.0923076923076923,"Harbor seal"
0.75584024577573,0.989187173750932,0.0923076923076923,"Harbor seal"
0.769913043478261,0.989560029828486,0.0923076923076923,"Harbor seal"
0.772,0.98993288590604,0.0923076923076923,"Harbor seal"
0.779828070175439,0.990305741983594,0.0923076923076923,"Harbor seal"
0.782,0.990305741983594,0.0769230769230769,"Harbor seal"
0.7898,0.990678598061148,0.0769230769230769,"Harbor seal"
0.792,0.990678598061148,0.0615384615384615,"Harbor seal"
0.799961538461539,0.991051454138702,0.0615384615384615,"Harbor seal"
0.801675847953216,0.991424310216257,0.0615384615384615,"Harbor seal"
0.801904761904762,0.991797166293811,0.0615384615384615,"Harbor seal"
0.808,0.992170022371365,0.0615384615384615,"Harbor seal"
0.811329445836814,0.992170022371365,0.0461538461538462,"Harbor seal"
0.816,0.992542878448919,0.0461538461538462,"Harbor seal"
0.819848484848485,0.992915734526473,0.0461538461538462,"Harbor seal"
0.823842857142857,0.993288590604027,0.0461538461538462,"Harbor seal"
0.838,0.993288590604027,0.0307692307692308,"Harbor seal"
0.855492275644703,0.993661446681581,0.0307692307692308,"Harbor seal"
0.866,0.994034302759135,0.0307692307692308,"Harbor seal"
0.87192,0.994407158836689,0.0307692307692308,"Harbor seal"
0.878,0.994780014914243,0.0307692307692308,"Harbor seal"
0.884,0.995152870991797,0.0307692307692308,"Harbor seal"
0.891320722975482,0.995525727069351,0.0307692307692308,"Harbor seal"
0.894,0.996271439224459,0.0307692307692308,"Harbor seal"
0.896935254155618,0.996271439224459,0.0153846153846154,"Harbor seal"
0.9,0.996644295302013,0.0153846153846154,"Harbor seal"
0.92,0.997390007457122,0,"Harbor seal"
0.939938403221985,0.997762863534676,0,"Harbor seal"
0.970487323143156,0.99813571961223,0,"Harbor seal"
0.974716682601669,0.998508575689784,0,"Harbor seal"
0.982,0.998881431767338,0,"Harbor seal"
0.999969230769231,0.999254287844892,0,"Harbor seal"
Inf,1,0,"Harbor seal"
-Inf,0,1,"Soupfin shark"
0,0,1,"Soupfin shark"
0.002,0.055078125,1,"Soupfin shark"
0.004,0.1140625,0.983957219251337,"Soupfin shark"
0.006,0.16796875,0.967914438502674,"Soupfin shark"
0.008,0.213671875,0.962566844919786,"Soupfin shark"
0.01,0.2546875,0.951871657754011,"Soupfin shark"
0.012,0.297265625,0.935828877005348,"Soupfin shark"
0.014,0.33515625,0.925133689839572,"Soupfin shark"
0.016,0.366796875,0.919786096256685,"Soupfin shark"
0.018,0.393359375,0.903743315508021,"Soupfin shark"
0.02,0.419140625,0.898395721925134,"Soupfin shark"
0.022,0.446875,0.877005347593583,"Soupfin shark"
0.024,0.46484375,0.877005347593583,"Soupfin shark"
0.026,0.48984375,0.871657754010695,"Soupfin shark"
0.028,0.513671875,0.855614973262032,"Soupfin shark"
0.03,0.53671875,0.850267379679144,"Soupfin shark"
0.032,0.548828125,0.850267379679144,"Soupfin shark"
0.034,0.56796875,0.844919786096257,"Soupfin shark"
0.036,0.577734375,0.839572192513369,"Soupfin shark"
0.038,0.5921875,0.834224598930481,"Soupfin shark"
0.04,0.603125,0.823529411764706,"Soupfin shark"
0.042,0.616015625,0.823529411764706,"Soupfin shark"
0.044,0.6265625,0.812834224598931,"Soupfin shark"
0.046,0.63984375,0.812834224598931,"Soupfin shark"
0.048,0.648828125,0.812834224598931,"Soupfin shark"
0.05,0.6578125,0.807486631016043,"Soupfin shark"
0.052,0.66875,0.79144385026738,"Soupfin shark"
0.054,0.68046875,0.786096256684492,"Soupfin shark"
0.056,0.68828125,0.786096256684492,"Soupfin shark"
0.058,0.694921875,0.786096256684492,"Soupfin shark"
0.06,0.704296875,0.780748663101604,"Soupfin shark"
0.062,0.7109375,0.775401069518717,"Soupfin shark"
0.064,0.71796875,0.775401069518717,"Soupfin shark"
0.066,0.7234375,0.775401069518717,"Soupfin shark"
0.068,0.73046875,0.775401069518717,"Soupfin shark"
0.07,0.735546875,0.770053475935829,"Soupfin shark"
0.072,0.738671875,0.770053475935829,"Soupfin shark"
0.074,0.74140625,0.770053475935829,"Soupfin shark"
0.076,0.748046875,0.770053475935829,"Soupfin shark"
0.078,0.754296875,0.770053475935829,"Soupfin shark"
0.08,0.76171875,0.764705882352941,"Soupfin shark"
0.082,0.7671875,0.764705882352941,"Soupfin shark"
0.084,0.77265625,0.754010695187166,"Soupfin shark"
0.086,0.776953125,0.748663101604278,"Soupfin shark"
0.088,0.778515625,0.74331550802139,"Soupfin shark"
0.09,0.782421875,0.74331550802139,"Soupfin shark"
0.092,0.7875,0.74331550802139,"Soupfin shark"
0.094,0.79140625,0.74331550802139,"Soupfin shark"
0.096,0.795703125,0.737967914438503,"Soupfin shark"
0.098,0.799609375,0.737967914438503,"Soupfin shark"
0.1,0.802734375,0.732620320855615,"Soupfin shark"
0.102,0.805859375,0.732620320855615,"Soupfin shark"
0.104,0.809375,0.732620320855615,"Soupfin shark"
0.106,0.812109375,0.732620320855615,"Soupfin shark"
0.108,0.8140625,0.732620320855615,"Soupfin shark"
0.11,0.817578125,0.732620320855615,"Soupfin shark"
0.112,0.8203125,0.732620320855615,"Soupfin shark"
0.114,0.823828125,0.732620320855615,"Soupfin shark"
0.116,0.827734375,0.727272727272727,"Soupfin shark"
0.118,0.832421875,0.72192513368984,"Soupfin shark"
0.12,0.83515625,0.72192513368984,"Soupfin shark"
0.122,0.837890625,0.72192513368984,"Soupfin shark"
0.124,0.842578125,0.72192513368984,"Soupfin shark"
0.126,0.844140625,0.72192513368984,"Soupfin shark"
0.128,0.846484375,0.72192513368984,"Soupfin shark"
0.13,0.849609375,0.72192513368984,"Soupfin shark"
0.132,0.85234375,0.72192513368984,"Soupfin shark"
0.134,0.8546875,0.716577540106952,"Soupfin shark"
0.136,0.85625,0.716577540106952,"Soupfin shark"
0.138,0.857421875,0.711229946524064,"Soupfin shark"
0.14,0.859375,0.711229946524064,"Soupfin shark"
0.142,0.862109375,0.705882352941177,"Soupfin shark"
0.144,0.865234375,0.705882352941177,"Soupfin shark"
0.146,0.866796875,0.700534759358289,"Soupfin shark"
0.148,0.869140625,0.689839572192513,"Soupfin shark"
0.15,0.872265625,0.684491978609626,"Soupfin shark"
0.152,0.873046875,0.67379679144385,"Soupfin shark"
0.154,0.875390625,0.67379679144385,"Soupfin shark"
0.156,0.876953125,0.67379679144385,"Soupfin shark"
0.158,0.87890625,0.67379679144385,"Soupfin shark"
0.16,0.881640625,0.67379679144385,"Soupfin shark"
0.162,0.88203125,0.67379679144385,"Soupfin shark"
0.164,0.88359375,0.67379679144385,"Soupfin shark"
0.166,0.886328125,0.67379679144385,"Soupfin shark"
0.168,0.887890625,0.67379679144385,"Soupfin shark"
0.17,0.8890625,0.67379679144385,"Soupfin shark"
0.172,0.891015625,0.67379679144385,"Soupfin shark"
0.176,0.894140625,0.67379679144385,"Soupfin shark"
0.178,0.896484375,0.668449197860963,"Soupfin shark"
0.18,0.896875,0.668449197860963,"Soupfin shark"
0.182,0.898046875,0.663101604278075,"Soupfin shark"
0.184,0.89921875,0.657754010695187,"Soupfin shark"
0.186,0.901171875,0.657754010695187,"Soupfin shark"
0.188,0.90234375,0.657754010695187,"Soupfin shark"
0.19,0.903515625,0.6524064171123,"Soupfin shark"
0.192,0.905078125,0.647058823529412,"Soupfin shark"
0.194,0.90703125,0.647058823529412,"Soupfin shark"
0.196,0.909375,0.647058823529412,"Soupfin shark"
0.198,0.909765625,0.647058823529412,"Soupfin shark"
0.2,0.910546875,0.641711229946524,"Soupfin shark"
0.202,0.910546875,0.636363636363636,"Soupfin shark"
0.204,0.911328125,0.631016042780749,"Soupfin shark"
0.206,0.9125,0.631016042780749,"Soupfin shark"
0.208,0.91328125,0.631016042780749,"Soupfin shark"
0.21,0.9140625,0.625668449197861,"Soupfin shark"
0.212,0.914453125,0.625668449197861,"Soupfin shark"
0.214,0.91484375,0.625668449197861,"Soupfin shark"
0.216,0.91484375,0.620320855614973,"Soupfin shark"
0.218,0.915625,0.620320855614973,"Soupfin shark"
0.22,0.915625,0.614973262032086,"Soupfin shark"
0.222,0.91640625,0.60427807486631,"Soupfin shark"
0.224,0.916796875,0.593582887700535,"Soupfin shark"
0.226,0.9171875,0.593582887700535,"Soupfin shark"
0.228,0.9171875,0.588235294117647,"Soupfin shark"
0.232,0.91796875,0.588235294117647,"Soupfin shark"
0.234,0.918359375,0.588235294117647,"Soupfin shark"
0.236,0.91875,0.588235294117647,"Soupfin shark"
0.24,0.91953125,0.588235294117647,"Soupfin shark"
0.242,0.920703125,0.588235294117647,"Soupfin shark"
0.244,0.921484375,0.582887700534759,"Soupfin shark"
0.246,0.92265625,0.582887700534759,"Soupfin shark"
0.248,0.9234375,0.582887700534759,"Soupfin shark"
0.25,0.924609375,0.582887700534759,"Soupfin shark"
0.252,0.925390625,0.582887700534759,"Soupfin shark"
0.254,0.92578125,0.582887700534759,"Soupfin shark"
0.256,0.92578125,0.572192513368984,"Soupfin shark"
0.258,0.9265625,0.572192513368984,"Soupfin shark"
0.262,0.927734375,0.566844919786096,"Soupfin shark"
0.264,0.928515625,0.561497326203209,"Soupfin shark"
0.266,0.929296875,0.561497326203209,"Soupfin shark"
0.268,0.9296875,0.561497326203209,"Soupfin shark"
0.27,0.930078125,0.561497326203209,"Soupfin shark"
0.272,0.930859375,0.556149732620321,"Soupfin shark"
0.274,0.93125,0.550802139037433,"Soupfin shark"
0.276,0.93203125,0.550802139037433,"Soupfin shark"
0.278,0.933203125,0.550802139037433,"Soupfin shark"
0.282,0.933203125,0.545454545454545,"Soupfin shark"
0.284,0.93359375,0.545454545454545,"Soupfin shark"
0.288,0.934375,0.540106951871658,"Soupfin shark"
0.29,0.934765625,0.540106951871658,"Soupfin shark"
0.292,0.9359375,0.540106951871658,"Soupfin shark"
0.294,0.936328125,0.540106951871658,"Soupfin shark"
0.296,0.93671875,0.53475935828877,"Soupfin shark"
0.3,0.937109375,0.53475935828877,"Soupfin shark"
0.302,0.937890625,0.53475935828877,"Soupfin shark"
0.304,0.9390625,0.53475935828877,"Soupfin shark"
0.306,0.939453125,0.53475935828877,"Soupfin shark"
0.308,0.940234375,0.53475935828877,"Soupfin shark"
0.314,0.940625,0.53475935828877,"Soupfin shark"
0.316,0.941015625,0.53475935828877,"Soupfin shark"
0.32,0.94140625,0.53475935828877,"Soupfin shark"
0.324,0.941796875,0.53475935828877,"Soupfin shark"
0.326,0.9421875,0.529411764705882,"Soupfin shark"
0.328,0.94296875,0.529411764705882,"Soupfin shark"
0.33,0.943359375,0.524064171122995,"Soupfin shark"
0.332,0.94375,0.524064171122995,"Soupfin shark"
0.334,0.94453125,0.524064171122995,"Soupfin shark"
0.336,0.9453125,0.524064171122995,"Soupfin shark"
0.338,0.945703125,0.518716577540107,"Soupfin shark"
0.34,0.94609375,0.518716577540107,"Soupfin shark"
0.342,0.946484375,0.518716577540107,"Soupfin shark"
0.346,0.946875,0.513368983957219,"Soupfin shark"
0.348,0.947265625,0.508021390374332,"Soupfin shark"
0.35,0.94765625,0.508021390374332,"Soupfin shark"
0.352,0.948046875,0.508021390374332,"Soupfin shark"
0.354,0.948828125,0.502673796791444,"Soupfin shark"
0.356,0.949609375,0.497326203208556,"Soupfin shark"
0.362,0.95,0.491978609625668,"Soupfin shark"
0.366,0.951171875,0.491978609625668,"Soupfin shark"
0.368,0.9515625,0.491978609625668,"Soupfin shark"
0.37,0.951953125,0.491978609625668,"Soupfin shark"
0.372,0.951953125,0.486631016042781,"Soupfin shark"
0.376,0.952734375,0.481283422459893,"Soupfin shark"
0.378,0.953125,0.481283422459893,"Soupfin shark"
0.38,0.953515625,0.475935828877005,"Soupfin shark"
0.382,0.954296875,0.470588235294118,"Soupfin shark"
0.386,0.9546875,0.470588235294118,"Soupfin shark"
0.388,0.955078125,0.470588235294118,"Soupfin shark"
0.39,0.955078125,0.46524064171123,"Soupfin shark"
0.392,0.955078125,0.459893048128342,"Soupfin shark"
0.394,0.95546875,0.459893048128342,"Soupfin shark"
0.396,0.95546875,0.454545454545455,"Soupfin shark"
0.402,0.955859375,0.454545454545455,"Soupfin shark"
0.406,0.956640625,0.449197860962567,"Soupfin shark"
0.408,0.956640625,0.443850267379679,"Soupfin shark"
0.41,0.95703125,0.443850267379679,"Soupfin shark"
0.414,0.957421875,0.443850267379679,"Soupfin shark"
0.416,0.958203125,0.438502673796791,"Soupfin shark"
0.418,0.95859375,0.433155080213904,"Soupfin shark"
0.422,0.958984375,0.433155080213904,"Soupfin shark"
0.424,0.959375,0.433155080213904,"Soupfin shark"
0.428,0.959375,0.427807486631016,"Soupfin shark"
